x0_No relevent experience,x1_Part time course,x1_no_enrollment,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,major_discipline_0,major_discipline_1,major_discipline_2,major_discipline_3,company_size_0,company_size_1,company_size_2,company_size_3,company_type_0,company_type_1,company_type_2,company_type_3,education_level,experience,enrollee_id,city_development_index,gender,last_new_job,training_hours,target
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,14519,0.91,Male,2.0,56,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,10697,0.91,Male,1.0,17,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,4,28006,0.92,Male,1.0,59,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4,23054,0.92,Male,1.0,56,0.0
1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,20290,0.843,Male,0.0,13,1.0
1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,8657,0.91,Male,1.0,42,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,4,20181,0.92,Male,1.0,10,1.0
0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4550,0.855,Male,1.0,130,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,2,581,0.92,Male,3.0,108,0.0
1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,1,18561,0.897,Male,1.0,21,0.0
0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,16334,0.698,Male,1.0,26,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,4,1805,0.92,Male,1.0,81,1.0
0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2,1,9347,0.691,Male,2.0,26,0.0
0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,9062,0.556,Male,0.0,46,0.0
0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2,2639,0.855,Other,1.0,24,0.0
1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,18922,0.624,Male,0.0,7,0.0
0.0,0.0,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,32363,0.754,Male,0.0,23,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,3,2,25487,0.92,Male,3.0,57,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,5,28297,0.92,Male,1.0,77,0.0
0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,14455,0.738,Male,1.0,24,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1,18342,0.624,Male,1.0,8,1.0
1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,24336,0.91,Male,0.0,48,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2,1,30851,0.926,Male,1.0,46,0.0
0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,30182,0.92,Male,2.0,8,1.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,5,2601,0.91,Male,2.0,152,1.0
1.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,3,2,2314,0.926,Male,1.0,19,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,5,16919,0.92,Male,4.0,21,0.0
0.0,0.0,1.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,19497,0.939,Male,0.0,210,0.0
0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,19884,0.682,Male,1.0,28,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,26789,0.92,Male,1.0,10,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,3,5,6029,0.92,Male,1.0,170,1.0
1.0,0.0,1.0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,4,1428,0.804,Female,5.0,72,0.0
1.0,0.0,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,20601,0.6659999999999999,Male,3.0,44,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,3,4,16949,0.92,Male,5.0,69,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,3,5,17511,0.926,Male,1.0,22,0.0
0.0,0.0,1.0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,2,4,24623,0.866,Male,1.0,36,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,2,1804,0.624,Female,0.0,22,1.0
1.0,0.0,1.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,5201,0.804,Male,1.0,89,1.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,3,5,27705,0.926,Male,0.0,57,0.0
1.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,4,4,8675,0.924,Male,1.0,332,1.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,1,9647,0.926,Male,1.0,88,0.0
1.0,0.0,0.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,16967,0.727,Male,1.0,22,1.0
1.0,0.0,1.0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,2,1,8760,0.89,Male,0.0,29,0.0
0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,2,1,4433,0.92,Female,2.0,23,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,2,1,6011,0.624,Male,2.0,51,1.0
0.0,1.0,0.0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,2,25161,0.895,Male,4.0,22,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,5,30896,0.92,Male,4.0,35,0.0
0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1,4590,0.855,Male,2.0,15,0.0
1.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,25045,0.926,Male,1.0,27,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,3,3,4022,0.92,Male,0.0,314,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,5,28769,0.91,Male,4.0,54,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,7978,0.624,Male,1.0,14,1.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,4,33095,0.926,Male,1.0,25,0.0
0.0,0.0,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,4,5,21799,0.925,Female,2.0,28,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,2,1,31781,0.624,Male,1.0,57,0.0
0.0,0.0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,4,31256,0.6659999999999999,Male,1.0,334,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,5,27696,0.92,Male,5.0,56,0.0
1.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,3,2385,0.939,Male,5.0,114,0.0
0.0,1.0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,8954,0.579,Male,1.0,20,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,5,9325,0.92,Male,5.0,32,0.0
1.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,2,5,16469,0.926,Male,2.0,7,0.0
0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,15377,0.802,Male,1.0,25,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,30183,0.92,Male,5.0,86,1.0
0.0,0.0,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2,2,33199,0.754,Male,4.0,99,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,30855,0.624,Male,2.0,20,1.0
1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2,29273,0.91,Male,5.0,188,1.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,5,27891,0.91,Male,2.0,110,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3,2,13445,0.624,Male,3.0,57,1.0
0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,1,31912,0.762,Male,1.0,38,1.0
0.0,1.0,0.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,8786,0.7959999999999999,Male,1.0,18,0.0
0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,1,17063,0.92,Male,1.0,28,0.0
1.0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,17946,0.897,Male,2.0,8,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,0,13496,0.624,Male,1.0,100,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,3,29415,0.92,Male,1.0,8,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,2,25804,0.92,Male,2.0,26,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,5,20077,0.92,Male,2.0,55,0.0
0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,32402,0.926,Male,2.0,163,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,3,27668,0.91,Male,4.0,51,0.0
0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,2,3,25565,0.92,Male,1.0,106,0.0
1.0,0.0,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,17058,0.893,Male,1.0,45,1.0
1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1,16323,0.836,Male,1.0,15,1.0
1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,26860,0.926,Male,1.0,28,0.0
1.0,1.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,4,15624,0.855,Male,2.0,19,0.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,3,1,24788,0.92,Female,1.0,86,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,3,7457,0.92,Male,5.0,140,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,8152,0.884,Male,2.0,26,1.0
0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,2828,0.913,Male,1.0,141,0.0
1.0,1.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,4385,0.698,Male,1.0,46,1.0
1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,24912,0.624,Male,1.0,17,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1,23351,0.624,Male,1.0,48,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,2,8888,0.92,Male,1.0,324,0.0
1.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,31653,0.878,Male,1.0,60,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,1648,0.92,Male,1.0,89,1.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,5,17984,0.91,Male,2.0,134,0.0
0.0,0.0,1.0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,3,5470,0.74,Male,4.0,84,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,3,2,8910,0.92,Male,1.0,9,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,2,5,49,0.92,Male,2.0,36,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,24794,0.92,Male,2.0,31,0.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,1,8712,0.92,Male,0.0,26,0.0
0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,27580,0.682,Male,2.0,10,0.0
0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,3,16982,0.843,Male,4.0,210,0.0
0.0,1.0,0.0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,2,13551,0.754,Male,2.0,136,1.0
1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,3,5,8853,0.92,Female,5.0,9,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,5,31137,0.92,Male,2.0,20,1.0
0.0,0.0,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,24188,0.55,Male,1.0,86,0.0
1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,19632,0.579,Male,0.0,118,0.0
0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,5887,0.579,Male,4.0,52,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,23000,0.92,Male,5.0,66,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,1,7175,0.92,Male,1.0,5,0.0
0.0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,14709,0.897,Male,1.0,56,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,3,1,7513,0.92,Male,1.0,57,0.0
1.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,23431,0.926,Male,0.0,85,0.0
1.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2,1,972,0.887,Male,1.0,10,1.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,5,845,0.91,Male,5.0,86,0.0
0.0,0.0,0.0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,2,22126,0.847,Male,1.0,3,0.0
0.0,0.0,1.0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,3,4,32220,0.923,Male,1.0,44,0.0
1.0,0.0,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,8230,0.836,Male,0.0,34,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,2,3,7067,0.92,Male,1.0,84,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,11941,0.92,Male,2.0,91,0.0
0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,3634,0.923,Male,1.0,56,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,2,2,13326,0.624,Female,1.0,15,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,2,3,7245,0.92,Male,1.0,44,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,10292,0.92,Male,5.0,9,0.0
1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,18987,0.624,Male,0.0,104,1.0
1.0,0.0,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,12897,0.698,Male,1.0,81,1.0
0.0,0.0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,8240,0.925,Male,1.0,118,1.0
1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1,16337,0.624,Female,0.0,94,1.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,2,859,0.91,Male,1.0,14,0.0
0.0,1.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,615,0.855,Male,1.0,141,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,24537,0.926,Male,4.0,334,0.0
0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,2,2,19283,0.92,Male,1.0,148,1.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2,2,32905,0.624,Male,5.0,81,1.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,5,16209,0.91,Male,4.0,14,0.0
0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,2,11103,0.794,Male,0.0,62,0.0
1.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,9627,0.55,Female,0.0,25,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,2,2,5053,0.92,Male,1.0,26,0.0
1.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,29219,0.855,Male,0.0,12,1.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,9581,0.92,Male,5.0,84,1.0
1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,16263,0.624,Male,0.0,20,1.0
0.0,0.0,0.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,3,8697,0.856,Male,3.0,332,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3,5,15099,0.92,Male,2.0,97,1.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,7130,0.92,Male,4.0,130,1.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,3,24239,0.624,Male,2.0,124,0.0
0.0,0.0,1.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,4,14352,0.804,Male,5.0,258,0.0
0.0,0.0,1.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,3,2460,0.804,Male,0.0,26,1.0
1.0,0.0,1.0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,8229,0.6890000000000001,Male,0.0,21,0.0
0.0,0.0,1.0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,3222,0.698,Male,1.0,190,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,3,2,1997,0.624,Male,1.0,5,1.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,3,3,17025,0.926,Male,1.0,3,0.0
1.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,12441,0.915,Male,1.0,192,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,2,26329,0.92,Male,2.0,53,0.0
0.0,0.0,0.0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,8412,0.743,Male,1.0,4,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,14857,0.7759999999999999,Male,0.0,101,0.0
1.0,0.0,1.0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,14146,0.743,Male,1.0,198,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,31289,0.92,Male,5.0,66,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,2,28682,0.92,Male,2.0,224,1.0
0.0,0.0,1.0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,3,2,9912,0.83,Male,1.0,45,0.0
1.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1,16445,0.884,Male,1.0,206,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,13310,0.624,Male,1.0,264,0.0
0.0,0.0,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,2,2,9723,0.8270000000000001,Male,2.0,23,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,5,516,0.92,Male,5.0,48,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,2,21008,0.92,Male,2.0,66,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,1,5114,0.92,Male,1.0,52,0.0
0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,2,14846,0.855,Male,2.0,35,0.0
1.0,0.0,0.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,20995,0.893,Male,1.0,22,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,7625,0.624,Male,1.0,22,1.0
0.0,0.0,1.0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,28352,0.68,Male,1.0,21,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,2,14055,0.92,Male,1.0,89,0.0
1.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,6005,0.624,Male,2.0,109,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,12625,0.624,Male,5.0,91,1.0
1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,18278,0.92,Female,2.0,61,0.0
0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,5,17202,0.91,Male,5.0,146,0.0
0.0,0.0,1.0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,4,9447,0.887,Male,2.0,202,0.0
1.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,4,23194,0.92,Male,5.0,39,0.0
1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,8851,0.762,Male,0.0,72,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,1,26602,0.91,Male,1.0,60,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,2,3,16243,0.624,Male,1.0,134,0.0
0.0,1.0,0.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,3,2,7035,0.887,Male,1.0,24,0.0
0.0,0.0,1.0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,4,28906,0.898,Male,1.0,220,0.0
0.0,0.0,0.0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,8386,0.893,Male,1.0,50,0.0
0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,20617,0.91,Male,5.0,14,0.0
